tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,1,Can't Tell,0.6563,US Airways,,Mia_Da_Jedi,,0,@USAirways Has To Be THE WORST Airline Of All Time😡😡😡,,22-02-2015 21:03,Down The Rabbit Hole,Pacific Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.6706,US Airways,,KateMary,,0,@USAirways denied me standby bc of checked bag in cvg 5163 to Phl @ 6..so I had to take delayed 3751 4 hrs Late Flightr...except u lost bag in cvg,,22-02-2015 20:56,"Wayne,PA USA",
5.70E+17,negative,0.3682,Can't Tell,0.3682,US Airways,,landonschott,,0,@USAirways you reminded me today why I fly @SouthwestAir,,22-02-2015 20:53,Austin TX,Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,sebastian_mcfox,,0,@USAirways looks like our bag has been rescued. Thanks!,,22-02-2015 20:53,,
5.70E+17,negative,1,Customer Service Issue,0.7021,US Airways,,MrDrewcoleman,,0,@USAirways .... I've been trying to get through to book a reservation and the system will not let me through. Day 3 #ridiculous,,22-02-2015 20:53,Louisiana,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,US Airways,,jamokee,,0,@USAirways you are the worst.,,22-02-2015 20:49,"Sandy Eggo, California ",Alaska
5.70E+17,negative,1,Customer Service Issue,0.6643,US Airways,,MelCMP,,0,@USAirways making folks run from gate C29 to A18 to B11 with NO EXPLANATION and zero carts to transfer elderly and handicap. #PHL,,22-02-2015 20:46,Pennsylvania,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,RishiKumar8,,0,@USAirways have been waiting in an airplane for a total of 3 hours to take off between 2 flights today...this usually doesn't happen...,,22-02-2015 20:45,,Quito
5.70E+17,negative,1,Cancelled Flight,0.6987,US Airways,,MelCMP,,0,@USAirways not given option for new flight! Why can't we get a plane PHL-MIA? 20years as an #eventprof this is worst travel experience ever,,22-02-2015 20:43,Pennsylvania,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.3509,US Airways,,ricapotomus,,0,@USAirways doesn't let u do stand by on flight due to checked bag causing u to get in 5 hours Late Flightr only to get to PHL &amp; bag didn't make it,,22-02-2015 20:42,"Phoenixville, Pa",Eastern Time (US & Canada)
5.70E+17,neutral,0.6259,,0,US Airways,,TweetsByTrav,,0,@USAirways and @AmericanAir aren't as merged as the marketing departments would have us believe. Maybe @Delta or @united can get me home?,,22-02-2015 20:40,,
5.70E+17,negative,1,Late Flight,1,US Airways,,MelCMP,,0,"@USAirways absolutely worst experience of my life at PHL. 6 hrs, 1 failed departure, 3 gates, and ZERO communication or help!!",,22-02-2015 20:40,Pennsylvania,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,MeganStephens74,,0,"@USAirways @AmericanAir as soon as I call customer service to speak to a representative, I am disconnected",,22-02-2015 20:36,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,MeganStephens74,,0,"@USAirways @AmericanAir have been trying to call customer service since 9pm. After an hour, was disconnected. Spoke to no one",,22-02-2015 20:35,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,MeganStephens74,,0,@USAirways give us no information and an attitude.,,22-02-2015 20:34,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,neutral,1,,,US Airways,,rgilbane,,0,@USAirways Looking for some help to recover an item I left on an airplane this evening,,22-02-2015 20:33,Rhode Island,Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,1,US Airways,,MeganStephens74,,0,@USAirways attendants at the gate. Enjoyed watching the other flight to our destination take off before having a horrible attendant give us,,22-02-2015 20:33,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,MeganStephens74,,0,"@USAirways now has stranded is in #Miami without updating any of the departure boards, and once they Cancelled Flightled the flight there was no...",,22-02-2015 20:32,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,theEnergyMads,,0,@USAirways you are absolutely terrible at managing these delays... Been delayed and undelayed and delayed 6 times now. 10 AM office hours.,,22-02-2015 20:29,University of Vermont,
5.70E+17,negative,1,Customer Service Issue,0.6792,US Airways,,MeganStephens74,,0,"@USAirways @AmericanAir have the most rude, unreliable, horrible company with equally rude, unreliable and horrible employees. Stay tuned.",,22-02-2015 20:28,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Can't Tell,0.343,US Airways,,ursus_marit,,0,"@USAirways #PHL why does it take an hour to offload bags, especially after taking 30+ min to get a jetway to get off plane after landing?",,22-02-2015 20:19,The Last Floater,Pacific Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,EAFiedler,,0,"@USAirways flight #703 Philly -&gt; Mia? Bwahahaha! Delayed 5+ hrs, were in the air 30 mins then turned back around. #usairwaysfail",,22-02-2015 20:08,Philly,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,kburke1122,,0,@USAirways I'm tired of paying for luggage &amp; less than stellar customer service @AmericanAir. #notafanofyourmerger,"[33.80598632, -118.36571615]",22-02-2015 20:06,,Pacific Time (US & Canada)
5.70E+17,negative,0.6832,Late Flight,0.3721,US Airways,,m_appel,,0,@USAirways have you heard about the debacle at DCA? What is happening with our New Orleans flight? #wewanttoknow,,22-02-2015 20:06,Washington DC ,Central Time (US & Canada)
5.70E+17,negative,0.6842,Bad Flight,0.6842,US Airways,,Steeee___,,0,@USAirways I think it's a little weak sauce you have zero inflight entertainment for a 4 hour flight from Salt Lake to Philadelphia,,22-02-2015 20:03,,Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.3389,US Airways,,PeterPiatetsky,,0,"@USAirways we flew out, through and into good weather. when we landed,  another technical issue with gate. improve service or lose customers",,22-02-2015 20:03,Nebraska,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.716,US Airways,,PDQuigley,,0,"@USAirways - is stranding your customers, not reFlight Booking Problems them, and then not answering the phone the way you treat Platinum members?",,22-02-2015 20:01,"Washington, D.C.",
5.70E+17,negative,1,Customer Service Issue,0.6742,US Airways,,Chudokab,,0,@USAirways I made a reservation online but I didn't receive any confirmation email. My bank said the transaction went through. Can u help?,,22-02-2015 19:59,,
5.70E+17,negative,1,Late Flight,1,US Airways,,EAFiedler,,0,@USAirways This is the worst flying experience of my life. Flight scheduled for departure at 5:44pm from Phl. 5+ hrs Late Flightr guess where I am?,,22-02-2015 19:54,Philly,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,bradfordradio,,0,@USAirways Have you issued a Memphis travel advisory for tomorrow? Winter weather coming through now.,,22-02-2015 19:51,,
5.70E+17,negative,1,Late Flight,1,US Airways,,Geneva_Sands,,0,@USAirways any update on this flight?It's more than three hours delayed. Thank you.,,22-02-2015 19:43,"Washington, D.C. ",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6527,US Airways,,biscuittmfs,,0,"@USAirways @AmericanAir you should partner w/ a different hotel in PHL, the clarion is proving to be very difficult &amp; not customer friendly",,22-02-2015 19:43,NY - SoFlo - The Tardis,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6559,US Airways,,lasslawqsb,,0,@USAirways truly dissapointed when our flight is delayed and going to miss connection that we are expected to rebook our own flight????????,,22-02-2015 19:41,,
5.70E+17,negative,1,Late Flight,0.6624,US Airways,,Mark_Shires,,0,"@USAirways - you kind of screwed my day up, at least it was outbound, but you did save it by stranding me in a @RenHotels @MarriottRewards",,22-02-2015 19:41,WITSEC League,Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,0.6737,US Airways,,emmbee12,,0,@USAirways nightmare trying to get to Costa Rica from PHL today. Stuck in Miami and no one answers at 800 number.,,22-02-2015 19:37,New Jersey,
5.70E+17,negative,1,Late Flight,1,US Airways,,georgetietjen,,1,@USAirways @PeterPiatetsky Ummmm I think US Air's computers@were@down for hours - my flight is 3 hours Late Flight.,,22-02-2015 19:35,,
5.70E+17,negative,1,Late Flight,0.3622,US Airways,,dline2005,,0,"@USAirways comedy of errors continues..."" We can't get into our gate, there is a broken down truck in the way"" #fail",,22-02-2015 19:32,"Columbus, Ohio",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,UnluckyDon,,0,@USAirways Instructions say to CALL. I'm just doing what it said to do.,,22-02-2015 19:32,"Santa Cruz, CA",
5.70E+17,positive,1,,,US Airways,,LarrySandeen,,0,@USairways Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home &amp; back to work.,"[0.0, 0.0]",22-02-2015 19:27,Southeastern Pennsylvania USA,
5.70E+17,negative,1,Customer Service Issue,0.6421,US Airways,,LarrySandeen,,0,@USAirways The fact we did not get notified hindered our ability to look for alternate flights before they were snapped up.,"[0.0, 0.0]",22-02-2015 19:26,Southeastern Pennsylvania USA,
5.70E+17,negative,1,Late Flight,1,US Airways,,fischer_pricee,,0,@USAirways you're really fudgin up with all these delays 😡 #justwantmybed,,22-02-2015 19:25,ODU swim and dive '17,Quito
5.70E+17,negative,1,Can't Tell,0.3464,US Airways,,LarrySandeen,,0,"@USAirways Just discovered that they billed us $300 for the rescheduled flight, which cost me a second day of lost work.","[0.0, 0.0]",22-02-2015 19:24,Southeastern Pennsylvania USA,
5.70E+17,negative,1,Cancelled Flight,0.6538,US Airways,,LarrySandeen,,0,@USAirways Today USAir Cancelled Flightled our rescheduled flight &amp; did not notify us except possibly to our home phone-not helpful since we are in CO,,22-02-2015 19:23,Southeastern Pennsylvania USA,
5.70E+17,negative,0.6737,Customer Service Issue,0.6737,US Airways,,CourtneyyKay,,0,@USAirways and I can't get through on any phones,,22-02-2015 19:23,Michigan ➡️ Florida,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.3461,US Airways,,CourtneyyKay,,0,@USAirways Thanks for ruining my last night of vacation because I have to worry about my flight because y'all don't have record of it,,22-02-2015 19:22,Michigan ➡️ Florida,Eastern Time (US & Canada)
5.70E+17,positive,0.686,,0,US Airways,,LarrySandeen,,0,"@USAirways - Janet &amp; my DEN-PHL  flight Cancelled Flightled Saturday, USAIR rescheduled automatically &amp; notified us by email at no additional cost.",,22-02-2015 19:19,Southeastern Pennsylvania USA,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,GirthBrooksLMRA,,0,"@USAirways after 2 hrs of trying to reach real human, finally did and been on hold for 1:36 hrs for out of synch reservation.",,22-02-2015 19:16,,Central Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.3728,US Airways,,hindimovie6,,0,@usairways @usair   idiots took our plane &amp; gave it to someone else. Fudgers!!!! Flight 799 from Philly to Orlando,,22-02-2015 19:14,,Atlantic Time (Canada)
5.70E+17,negative,1,Cancelled Flight,0.3646,US Airways,,RyanEthanBeard,,0,@USAirways Missed flight. Rude CSR. No flight till Tuesday. No answer on twitter. Help me out with a RT @pattonoswalt you're my only hope.,,22-02-2015 19:13,,
5.70E+17,negative,1,Late Flight,1,US Airways,,daniellelewis_1,,0,"@USAirways delayed 2.5 hours @longbeachairport trying to get to @PHXSkyHarbor; give us an update, please???",,22-02-2015 19:09,,Eastern Time (US & Canada)
5.70E+17,negative,0.6718,Customer Service Issue,0.6718,US Airways,,ElmiraBudMan,,0,@USAirways @PHLAirport always nice when a customer service manager threatens customers standing in his understaffed lines for the last hour,,22-02-2015 19:04,Does it really matter,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,jrscharf,,0,@USAirways - just passed the 3 hour mark #onholdwith you for THIS call.  Gave up after 2.5 this morning.,,22-02-2015 18:59,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.7129,US Airways,,acnewsguy,,0,"@USAirways What is with your lost &amp; found.  My wife lost her phone in Philly, &amp; followed your web instructions to call an 800#.  No answer.",,22-02-2015 18:58,"New Haven, CT",Mountain Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,JeffOlpin,,0,"@USAirways Can you help with a seat assignment?  5 people flight 694, PHX to HNL, seats are split up.  Anything you can do will be great.",,22-02-2015 18:55,,Arizona
5.70E+17,neutral,1,,,US Airways,,EricYutzy,,0,@USAirways follow/dm please,,22-02-2015 18:53,,Indiana (East)
5.70E+17,negative,0.6609,Late Flight,0.343,US Airways,,jrscharf,,0,@USAirways - have dinner reservations in a few minutes -- and I've been trying to get through to you since BREAKFAST. #onholdwith,,22-02-2015 18:47,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6683,US Airways,,BrianWadeRoach,,0,"@USAirways CLT, please send more than one cust svc rep to your cust svc counter to assist a line out the door. http://t.co/v24QNp3DOi",,22-02-2015 18:46,"Celina, TX",Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,JayNix01,,0,@USAirways help! I've been on hold for almost two hours. Trying 2 get home.,,22-02-2015 18:44,"Washington, DC",Quito
5.70E+17,negative,1,Customer Service Issue,0.6546,US Airways,,jrscharf,,0,"@USAirways  ""please call Late Flightr"" is not acceptable - but neither is being on hold for 5+ hrs #onholdwith",,22-02-2015 18:40,,Eastern Time (US & Canada)
5.70E+17,negative,1,longlines,1,US Airways,,G_Will_Eye_Am,,0,@USAirways been sitting at gate for over 25 min on us 728! What gives???,,22-02-2015 18:37,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,jrscharf,,0,@USAirways - I wouldn't need to wait on hold for 6+ hours if your website worked correctly - please respond!,,22-02-2015 18:36,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,jrscharf,,0,"@USAirways - how do I get an answer to my question?  Holding for hours , after 6x getting your message just said you aren't taking calls.",,22-02-2015 18:34,,Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.6596,US Airways,,ElmiraBudMan,,0,@USAirways why the hell did you overbook a plane when you knew people actually had seat assignments. #inept #uncaring #piss poorplanning,,22-02-2015 18:34,Does it really matter,
5.70E+17,negative,1,Flight Attendant Complaints,0.3491,US Airways,,jtbloom,,0,"@USAirways worst service at Reagan Int. I rarely post about a company or service, but I am so annoyed. Not weather reLate Flightd…incompetence.","[38.86411798, -77.0231684]",22-02-2015 18:31,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,jrscharf,,0,@USAirways - been on hold for more than 2.5 hours - this after not getting through after 2 hours on hold this morning with no answer - help!,,22-02-2015 18:30,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,KOstrowka,,0,@USAirways So far....my phone wait time is longer than @ABCNetwork's #Oscars coverage. #WhatCustomerService,,22-02-2015 18:28,"Raleigh, NC",Eastern Time (US & Canada)
5.70E+17,negative,0.6596,Flight Booking Problems,0.3404,US Airways,,Peakway3,,0,"@USAirways Chairman Preferred with 518,758 lifetime miles. What is my US Air reward, no #firstclass upgrades on @AmericanAir as usual.",,22-02-2015 18:27,North Carolina,
5.70E+17,neutral,1,,,US Airways,,DontenPhoto,,0,@USAirways Flight 4424 operated by @FlyRepublicAir (N813MA) arrives at @FlyTPA following flight from Reagan National http://t.co/OSc9OFlol3,,22-02-2015 18:26,"Englewood, Florida",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,deantiggas,,0,@USAirways 45 minute delay for take off and 30 minute wait for checked bags? Really?,,22-02-2015 18:24,"Boston, MA",
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,KOstrowka,,0,@USAirways I've been on hold for 90 minutes. This is terrible customer service. You messed up my reservation! http://t.co/oyLgeao7Y8,,22-02-2015 18:24,"Raleigh, NC",Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,NickyAmberJones,,1,@USAirways why won't you help me get my luggage back? I'm a teen trying to change the world in DC #Flight5182 #usairways,,22-02-2015 18:20,Earth,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,LanierHope,,0,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,"[32.43487013, -80.64150369]",22-02-2015 18:20,Wherever US Air takes me...,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6374,US Airways,,RyanEthanBeard,,0,@USAirways 1st flight with U.S. Air Plane had mechanical issues. Wait 90 minutes for help from customer service. No help from management,,22-02-2015 18:19,,
5.70E+17,negative,1,Late Flight,0.3552,US Airways,,amist101,,0,"@USAirways  flight missed due to mech issue. No food voucher, transported to different airport, no rental reimbursement 😡",,22-02-2015 18:18,,
5.70E+17,negative,1,Late Flight,0.6632,US Airways,,ElmiraBudMan,,0,@USAirways @PHLAirport we don't control your stupidity in not having room to have a plane come in. You better not mess with us now.,,22-02-2015 18:17,Does it really matter,
5.70E+17,negative,1,Can't Tell,1,US Airways,,smw04,,0,@USAirways  Interesting you forward compliments but never complaints!  World's worst airline #GoingForGreatnessFAIL,,22-02-2015 18:17,,Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,JeffGRogers,,0,"@USAirways - flights 4500 AND 403 delayed for ""crew availability?""  What gives? I'm getting to TPA 2.5 hrs past my scheduled arrival.",,22-02-2015 18:16,"Spring HIll, FL",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,mneese11,,0,"@USAirways how is it that the airport (DCA) and the airline mess up our flights, but also will not cover our hotel costs? At DCA for 5hrs...",,22-02-2015 18:16,Indianapolis,
5.70E+17,negative,1,longlines,0.6737,US Airways,,RyanEthanBeard,,0,@USAirways in line for 90 min after mechanical issues caused me to miss my flight. 1 rep for 20 upset people. http://t.co/XFWXsRwkHa,,22-02-2015 18:16,,
5.70E+17,positive,1,,,US Airways,,maxtheminidoxie,,0,@USAirways the entire flight crew on flight 738 from BOS to PHL is doing a wonderful job and making this experience not totally suck. 😊,,22-02-2015 18:16,Boston,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Shak_Diezel,,0,@USAirways Can someone please answer my call. I have been waaaaaaiting!!!,,22-02-2015 18:11,,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,NickyAmberJones,,1,@USAirways is holding my luggage hostage from flight 5182,,22-02-2015 18:10,Earth,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,JonTechie,,0,"@USAirways @AmericanAir major issues getting out of Boston, but your crew has been exceptional. Let's see how things roll out in Philly.",,22-02-2015 18:07,USA,Mountain Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6667,US Airways,,SmileyNthahood,,0,"I've been trying to set up my phone interview for days, and hoping the position won't be filled because the link doesn't work. @USAirways",,22-02-2015 18:05,,Pacific Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,elias02,,0,@USAirways do you have an email??,,22-02-2015 18:03,,Quito
5.70E+17,negative,1,Can't Tell,0.3515,US Airways,,Mark_Shires,,0,"@USAirways - had to call to find out I was re-booked tomorrow, why ask for my number an email for day of info",,22-02-2015 18:02,WITSEC League,Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,0.6873,US Airways,,amist101,,0,"@USAirways   US AIRWAYS DON'T CARE FOR CUSTOMERS. Worst experience today with US airways.. Myself, wife and toddler",,22-02-2015 18:02,,
5.70E+17,positive,1,,,US Airways,,johntrack,,0,@USAirways thanks to the whole team for an on-time flight despite inclement weather http://t.co/eQePkkPSXM,,22-02-2015 17:59,,Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,1,US Airways,,elias02,,0,"@USAirways your rude staff said"" I don't care that we are out of market place food you're going on vacation and I have to work"" nice huh",,22-02-2015 17:59,,Quito
5.70E+17,neutral,1,,,US Airways,,miscgal,,0,@USAirways what happens to frequent flyer miles earned once merger is complete with AA?,,22-02-2015 17:54,,Tehran
5.70E+17,negative,0.7047,Lost Luggage,0.7047,US Airways,,dooriesstories,,0,@USAirways got off stand by list and on earlier flight to DCA. What is the status of my checked bag? Was supposed to be on #4047 thanks,,22-02-2015 17:53,DC|LA,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,Geneva_Sands,,0,@USAirways why does this flight keep getting delayed Late Flightr and Late Flightr?,"[33.54774386, -86.75224256]",22-02-2015 17:43,"Washington, D.C. ",Eastern Time (US & Canada)
5.70E+17,neutral,0.6976,,0,US Airways,,ubanks,,0,@USAirways any idea when flight 703 to Miami will leave for a second time?,,22-02-2015 17:42,Philly Yo,Eastern Time (US & Canada)
5.70E+17,negative,0.6444,Customer Service Issue,0.6444,US Airways,,beoliu,,0,@USAirways I have contacted them but only got an automated response that won't give me the code.,,22-02-2015 17:39,"Tuscaloosa, Alabama",Central Time (US & Canada)
5.70E+17,neutral,0.6629,,0,US Airways,,MikeDobbinsPHX,,0,"@USAirways @GregWallace66 Yea, they will give you 5 cents on the dollar!","[0.0, 0.0]",22-02-2015 17:37,New River AZ,Arizona
5.70E+17,negative,0.667,Flight Attendant Complaints,0.3485,US Airways,,weezerandburnie,,0,@USAirways Really a letter that says you will discuss serving drunks more drinks that doesn't help the current situation,,22-02-2015 17:36,Belle MO,
5.70E+17,positive,1,,,US Airways,,Marcusluft,,0,"@USAirways great, thank you!",,22-02-2015 17:36,"Thunder Bay, ON, Canada",Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.3384,US Airways,,weezerandburnie,,0,@USAirways @AmericanAir so does that mean @AmericanAir that you might care about my sister be assaulted on one of your flights,,22-02-2015 17:35,Belle MO,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,thestustein,,0,@USAirways on top of that a dozen ppl missed connections and you have ONE person at customer service? Abysmal!,"[39.8749399, -75.2407937]",22-02-2015 17:34,New York,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,sleenieto,,0,@USAirways it's not often that an airline is so easy to work with. I needed to change my flight time and the attendants at MKE made my day!,,22-02-2015 17:34,Tampa,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.3455,US Airways,,weezerandburnie,,0,@USAirways @AmericanAir how is it possible that someone is drunk they bring a wheelchair for them but you keep serving them,,22-02-2015 17:34,Belle MO,
5.70E+17,negative,1,Customer Service Issue,0.6667,US Airways,,thestustein,,0,"@USAirways your service at PHL is abysmal. An hour on the runway waiting for a gate, no information anywhere, missed my connection abysmal!","[39.8749366, -75.2407972]",22-02-2015 17:33,New York,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,weezerandburnie,,0,@USAirways @AmericanAir  worst customer service ever how can you let people be assaulted on your flights and do nothing about it,,22-02-2015 17:33,Belle MO,
5.70E+17,negative,1,Flight Attendant Complaints,0.6818,US Airways,,chiarapotenza,,0,@USAirways @AmericanAir Not providing pilots for your flights: is this a new feature of your merger? #efficencies,,22-02-2015 17:31,"Chicago, IL",Central Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,bsniz,,0,@USAirways do you know what flight the pilots for 1581 are coming in on? Thanks.,,22-02-2015 17:30,"Chicago, IL, USA",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,weezerandburnie,,0,@USAirways so I guess you are ok with people being sexually assaulted on your flights nice customer service,,22-02-2015 17:27,Belle MO,
5.70E+17,negative,0.6566,Bad Flight,0.3333,US Airways,,Little_BeerGirl,,0,@USAirways PLEASE HELP need our plane to wait to go to #ELMIRA on Tarmac over an hr baggage took 45 and still not here thru customs,,22-02-2015 17:27,"ÜT: 42.076557,-76.770488",Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.6989,US Airways,,Mrodri0173,,0,@USAirways @AmericanAir USAIR #703 has returned to PHL due to issues with the fire detectors. What happens next?,,22-02-2015 17:27,"Miami Beach, Florida",
5.70E+17,negative,1,Customer Service Issue,0.3389,US Airways,,weezerandburnie,,0,"@USAirways ur specialist said they would talk to the stewardess about not serving drunks drinks, REALLY how does that help",,22-02-2015 17:26,Belle MO,
5.70E+17,negative,1,Late Flight,0.6854,US Airways,,packersri,,0,"@USAirways what is wrong in Boston? Why are only your plains not leaving tonight? Son needs to get back to state college, PA",,22-02-2015 17:22,"MA, NYC",
